# r (Mpc/h)   mu   v12   v12_perp   v12_par   sigma12   sigma12_perp  sigma12_par
34.000 2.500e-01 -1.464e+02 -1.462e+02 -6.363e+00 4.428e+02 4.426e+02 3.652e+02
34.000 3.500e-01 -1.466e+02 -1.463e+02 -1.004e+01 4.429e+02 4.426e+02 3.649e+02
34.000 4.500e-01 -1.454e+02 -1.449e+02 -1.297e+01 4.426e+02 4.420e+02 3.645e+02
34.000 5.500e-01 -1.438e+02 -1.429e+02 -1.604e+01 4.420e+02 4.412e+02 3.655e+02
34.000 6.500e-01 -1.451e+02 -1.438e+02 -1.902e+01 4.421e+02 4.409e+02 3.650e+02
34.000 7.500e-01 -1.452e+02 -1.435e+02 -2.240e+01 4.425e+02 4.407e+02 3.668e+02
34.000 8.500e-01 -1.451e+02 -1.428e+02 -2.553e+01 4.430e+02 4.408e+02 3.674e+02
34.000 9.500e-01 -1.463e+02 -1.435e+02 -2.853e+01 4.424e+02 4.397e+02 3.685e+02
38.000 5.000e-02 -1.300e+02 -1.300e+02 -1.115e+00 4.432e+02 4.432e+02 3.694e+02
38.000 1.500e-01 -1.313e+02 -1.313e+02 -3.940e+00 4.446e+02 4.446e+02 3.710e+02
38.000 2.500e-01 -1.310e+02 -1.308e+02 -6.899e+00 4.426e+02 4.424e+02 3.699e+02
38.000 3.500e-01 -1.304e+02 -1.300e+02 -1.053e+01 4.426e+02 4.422e+02 3.709e+02
38.000 4.500e-01 -1.300e+02 -1.295e+02 -1.146e+01 4.430e+02 4.424e+02 3.703e+02
38.000 5.500e-01 -1.304e+02 -1.296e+02 -1.443e+01 4.424e+02 4.417e+02 3.703e+02
38.000 6.500e-01 -1.305e+02 -1.295e+02 -1.583e+01 4.422e+02 4.412e+02 3.717e+02
38.000 7.500e-01 -1.310e+02 -1.295e+02 -1.956e+01 4.432e+02 4.417e+02 3.718e+02
38.000 8.500e-01 -1.310e+02 -1.292e+02 -2.172e+01 4.435e+02 4.415e+02 3.725e+02
38.000 9.500e-01 -1.312e+02 -1.287e+02 -2.571e+01 4.438e+02 4.413e+02 3.730e+02
42.000 5.000e-02 -1.175e+02 -1.175e+02 -1.032e+00 4.443e+02 4.443e+02 3.745e+02
42.000 1.500e-01 -1.181e+02 -1.181e+02 -3.313e+00 4.448e+02 4.447e+02 3.748e+02
42.000 2.500e-01 -1.179e+02 -1.178e+02 -5.599e+00 4.440e+02 4.438e+02 3.743e+02
42.000 3.500e-01 -1.180e+02 -1.178e+02 -7.656e+00 4.444e+02 4.442e+02 3.754e+02
42.000 4.500e-01 -1.177e+02 -1.172e+02 -1.038e+01 4.445e+02 4.439e+02 3.755e+02
42.000 5.500e-01 -1.171e+02 -1.163e+02 -1.306e+01 4.445e+02 4.437e+02 3.753e+02
42.000 6.500e-01 -1.173e+02 -1.161e+02 -1.652e+01 4.442e+02 4.429e+02 3.751e+02
42.000 7.500e-01 -1.179e+02 -1.166e+02 -1.766e+01 4.445e+02 4.431e+02 3.767e+02
42.000 8.500e-01 -1.172e+02 -1.156e+02 -1.934e+01 4.433e+02 4.415e+02 3.769e+02
42.000 9.500e-01 -1.168e+02 -1.145e+02 -2.282e+01 4.447e+02 4.424e+02 3.772e+02
46.000 5.000e-02 -1.062e+02 -1.062e+02 -1.122e+00 4.466e+02 4.466e+02 3.786e+02
46.000 1.500e-01 -1.061e+02 -1.060e+02 -3.024e+00 4.462e+02 4.461e+02 3.794e+02
46.000 2.500e-01 -1.057e+02 -1.056e+02 -5.581e+00 4.461e+02 4.459e+02 3.793e+02
46.000 3.500e-01 -1.060e+02 -1.057e+02 -7.287e+00 4.455e+02 4.451e+02 3.794e+02
46.000 4.500e-01 -1.059e+02 -1.054e+02 -9.811e+00 4.459e+02 4.454e+02 3.792e+02
46.000 5.500e-01 -1.056e+02 -1.049e+02 -1.168e+01 4.453e+02 4.446e+02 3.805e+02
46.000 6.500e-01 -1.048e+02 -1.038e+02 -1.454e+01 4.451e+02 4.441e+02 3.806e+02
46.000 7.500e-01 -1.053e+02 -1.040e+02 -1.693e+01 4.458e+02 4.444e+02 3.814e+02
46.000 8.500e-01 -1.061e+02 -1.045e+02 -1.826e+01 4.453e+02 4.434e+02 3.815e+02
46.000 9.500e-01 -1.056e+02 -1.038e+02 -1.978e+01 4.451e+02 4.428e+02 3.821e+02
50.000 5.000e-02 -9.479e+01 -9.478e+01 -1.533e+00 4.475e+02 4.475e+02 3.836e+02
50.000 1.500e-01 -9.494e+01 -9.489e+01 -3.038e+00 4.478e+02 4.478e+02 3.834e+02
50.000 2.500e-01 -9.530e+01 -9.517e+01 -4.885e+00 4.471e+02 4.470e+02 3.828e+02
50.000 3.500e-01 -9.489e+01 -9.464e+01 -6.862e+00 4.468e+02 4.465e+02 3.838e+02
50.000 4.500e-01 -9.585e+01 -9.545e+01 -8.687e+00 4.474e+02 4.468e+02 3.840e+02
50.000 5.500e-01 -9.542e+01 -9.481e+01 -1.077e+01 4.470e+02 4.463e+02 3.842e+02
50.000 6.500e-01 -9.585e+01 -9.499e+01 -1.281e+01 4.463e+02 4.454e+02 3.848e+02
50.000 7.500e-01 -9.568e+01 -9.458e+01 -1.443e+01 4.467e+02 4.455e+02 3.853e+02
