0.0025132640999999999	47581.4553457270667	22746.7970270046317	4.86430352823906e-9	-5.554936330642424e-10	7.931527411177961e-10
0.00502652810000000019	41149.5014794074304	18149.3815312246661	7.465780659874814e-9	-8.889039329890807e-10	1.20449696934835e-9
0.00753979220000000009	78144.5759289639391	29179.3413780998671	1.0572270344987869e-8	-1.2757231966848402e-9	1.6996587412523257e-9
0.0100530563	73105.4720558880945	33118.1555900976964	1.4618365750858497e-8	-1.7744951597363246e-9	2.3463762852744004e-9
0.0125663202999999994	101731.681309102991	39700.6539050427018	2.0005850469707456e-8	-2.4353562872152716e-9	3.2086597150886978e-9
0.0150795844000000002	79823.4635715540644	29123.8892010947638	2.7254060742890954e-8	-3.3214350812304184e-9	4.369837974382663e-9
0.0175928485000000009	95863.1403157838649	38126.248261076973	3.706237897008859e-8	-4.516850022513788e-9	5.942446548511718e-9
0.0201061126	95502.3672811206052	40131.4644803252304	5.036716205936874e-8	-6.133405658409071e-9	8.077441977116575e-9
0.0226193766000000011	86639.0444143204368	32919.8504580997324	6.839681358373846e-8	-8.316747403965997e-9	1.0973230215823815e-8
0.0251326407000000002	77790.7681090595288	31830.2515740096314	9.271726157812511e-8	-1.1251094974312164e-8	1.4883245853115888e-8
0.0276459047999999992	74506.1600787838688	28841.5610486397672	1.252475981157389e-7	-1.51601789145848e-8	2.0118803485623917e-8
0.0301591688000000004	70382.2094470042939	26800.4246871208015	1.6822384491084253e-7	-2.0301893799642266e-8	2.704361696291923e-8
0.0326724328999999994	66429.0438794303918	26199.2859277950665	2.2407735855322269e-7	-2.6953002633730166e-8	3.6054469485265904e-8
0.0351856970000000019	60921.0461105256036	23522.9293999139627	2.952378743896289e-7	-3.5385529671215975e-8	4.754948946832913e-8
0.037698961000000003	56097.9561102806983	21321.4634752996681	3.838546780460065e-7	-4.583456394658026e-8	6.188280617947245e-8
0.0402122250999999986	56471.6689079857315	21270.8937479160668	4.913397696056949e-7	-5.8446875003121e-8	7.928977617812829e-8
0.0427254892000000011	51597.3118836118956	19523.7448576110692	6.185847983813934e-7	-7.330848908822093e-8	9.992136482985444e-8
0.0452387532999999967	48242.3454292118331	18348.5129040164647	7.658497172887978e-7	-9.043390895054818e-8	1.2382530726959655e-7
0.0477520172999999978	45747.566832411474	17516.2662918361639	9.314087697358245e-7	-1.0961497410412079e-7	1.5072409371194643e-7
0.0502652814000000003	43693.954260888393	16610.7402946702314	1.113197774284926e-6	-1.3061151516884558e-7	1.8028268761434291e-7
0.0527785455000000028	41845.9574807667304	15644.0298453648338	1.3117786388472768e-6	-1.5348308351717202e-7	2.1259432808473292e-7
0.0552918094999999971	41740.292774745998	15687.0757661361658	1.527912999536624e-6	-1.783110906139723e-7	2.477851566852524e-7
0.0578050735999999996	39481.8877366078668	15195.3016266477007	1.7622088358034624e-6	-2.0515917584766107e-7	2.859563385092414e-7
0.0603183377000000021	39677.0459243034347	14781.7387330408001	2.018295462921929e-6	-2.3442513340547027e-7	3.2770552899185715e-7
0.0628316017000000032	36890.1727712850989	13408.0468466202001	2.3023247434948375e-6	-2.6677984576880954e-7	3.7404697946632313e-7
0.0653448657999999988	36108.5734969062323	13231.8391826397656	2.6220932261698217e-6	-3.03065608477043e-7	4.2626888502632123e-7
0.0678581298999999943	35800.6984174883328	13040.9284709298318	2.9875409817127504e-6	-3.443462557547172e-7	4.860171202027496e-7
0.0703713940000000038	34187.0106911894691	12260.6788132747661	3.4112518771485404e-6	-3.919544264332259e-7	5.553802641433598e-7
0.0728846580000000049	33683.70659641573	12108.2430627579979	3.907598438746688e-6	-4.473883445505128e-7	6.367520873709145e-7
0.0753979221000000005	32353.7175299735682	11875.3367753751663	4.492763230139052e-6	-5.123036183368954e-7	7.328387354867478e-7
0.0779111861999999961	30399.4855419074011	10986.3421554039323	5.184017404498897e-6	-5.884240121592864e-7	8.46543433600764e-7
0.0804244501999999972	30386.4878292240319	10881.9076153102997	5.999531183637621e-6	-6.775108737763103e-7	9.80938643797137e-7
0.0829377143000000067	27707.1901637899318	10231.7316716259011	6.956957761563113e-6	-7.812049967570028e-7	1.1390338135549239e-6
0.0854509784000000022	26694.9286542770315	9766.30729600026643	8.07271967026979e-6	-9.009507167150009e-7	1.3236569639084434e-6
0.0879642424000000034	25888.5882511159689	9993.95579476079911	9.36064912940905e-6	-1.037860609948696e-6	1.537225917061407e-6
0.090477506499999999	24469.6036823252034	9094.26856250696619	0.000010828975742245818	-1.1924245760970524e-6	1.7812385054939917e-6
0.0929907705999999945	23527.5305644462969	8930.41512026380042	0.000012478348583704924	-1.3643470616527987e-6	2.0559280581669964e-6
0.0955040347000000039	22217.789583519203	8225.49302065536722	0.000014297962260199135	-1.552213071639733e-6	2.3595940356608906e-6
0.0980172987000000051	21449.802963414666	8216.56705319693356	0.00001626706841108318	-1.753707253354692e-6	2.6888326073173818e-6
0.100530562800000001	20745.5137654764985	7987.13823795466669	0.000018355399132584124	-1.9657095793990336e-6	3.0385895583295094e-6
0.103043826899999996	19573.3906921997659	7841.38542374583358	0.000020526730717941396	-2.1846762433383638e-6	3.402750822952235e-6
0.105557090899999997	18940.7834454855329	7102.19291928079929	0.000022750016493454278	-2.4077014851915286e-6	3.776030916767792e-6
0.108070355000000007	18268.9314292456365	6924.78619040603371	0.000024998873985556385	-2.6324184200413355e-6	4.153903341323882e-6
0.110583619100000002	18015.9954676496309	6832.33005321923247	0.000027263838231975228	-2.8580986662816353e-6	4.534702604202912e-6
0.113096883100000004	17897.4205735789983	6714.66041739593402	0.000029548086413508807	-3.085183458382832e-6	4.918919994375993e-6
0.115610147199999999	17286.1274747152674	6546.29000148826617	0.000031869841860398324	-3.3154654299024756e-6	5.309627536474541e-6
0.118123411299999995	16858.8906297479007	6126.95170571230028	0.00003426017759249044	-3.5518533533155447e-6	5.712114194271521e-6
0.120636675400000004	16995.6658481752347	6271.19419483399997	0.00003676080682424092	-3.798147460091291e-6	6.133515814233868e-6
0.123149939400000005	16378.8047123626984	6091.1032763229332	0.00003942377285326697	-4.058989659871302e-6	6.582769359671218e-6
0.125663203499999987	16072.3391628288664	5980.47020556630014	0.000042308851266900336	-4.339599461021967e-6	7.070177777573316e-6
0.12817646760000001	15516.1964420893346	5669.58091960166712	0.00004548412048763341	-4.645787799332128e-6	7.607520510175955e-6
