2.070000e+02 -7.433068e-02 -7.458212e-02 
2.090000e+02 -7.240588e-02 -7.261809e-02 
2.110000e+02 -7.054457e-02 -7.073234e-02 
2.130000e+02 -6.873429e-02 -6.897435e-02 
2.150000e+02 -6.700405e-02 -6.730041e-02 
2.170000e+02 -6.531933e-02 -6.564810e-02 
2.190000e+02 -6.369075e-02 -6.400178e-02 
2.210000e+02 -6.211533e-02 -6.238095e-02 
2.230000e+02 -6.059141e-02 -6.085935e-02 
2.250000e+02 -5.911663e-02 -5.939311e-02 
2.270000e+02 -5.768989e-02 -5.797151e-02 
2.290000e+02 -5.630849e-02 -5.653256e-02 
2.310000e+02 -5.497061e-02 -5.513464e-02 
2.330000e+02 -5.367370e-02 -5.379759e-02 
2.350000e+02 -5.241697e-02 -5.253218e-02 
2.370000e+02 -5.119719e-02 -5.130035e-02 
2.390000e+02 -5.001356e-02 -5.006405e-02 
2.410000e+02 -4.886471e-02 -4.887164e-02 
2.430000e+02 -4.775140e-02 -4.774044e-02 
2.450000e+02 -4.666627e-02 -4.670167e-02 
2.470000e+02 -4.560998e-02 -4.568789e-02 
2.490000e+02 -4.459653e-02 -4.469133e-02 
2.510000e+02 -4.360749e-02 -4.369528e-02 
2.530000e+02 -4.264792e-02 -4.274720e-02 
2.550000e+02 -4.171647e-02 -4.184932e-02 
2.570000e+02 -4.081274e-02 -4.097803e-02 
2.590000e+02 -3.993456e-02 -4.014365e-02 
2.610000e+02 -3.908217e-02 -3.929910e-02 
2.630000e+02 -3.825466e-02 -3.847201e-02 
2.650000e+02 -3.744975e-02 -3.764423e-02 
2.670000e+02 -3.666579e-02 -3.685239e-02 
2.690000e+02 -3.590353e-02 -3.607768e-02 
2.710000e+02 -3.516521e-02 -3.531811e-02 
2.730000e+02 -3.444340e-02 -3.460253e-02 
2.750000e+02 -3.374268e-02 -3.386494e-02 
2.770000e+02 -3.306163e-02 -3.314212e-02 
2.790000e+02 -3.239888e-02 -3.245048e-02 
2.810000e+02 -3.174340e-02 -3.181543e-02 
2.830000e+02 -3.112648e-02 -3.120187e-02 
2.850000e+02 -3.051391e-02 -3.059659e-02 
2.870000e+02 -2.991848e-02 -2.997653e-02 
2.890000e+02 -2.933940e-02 -2.938271e-02 
2.910000e+02 -2.877435e-02 -2.881916e-02 
2.930000e+02 -2.822379e-02 -2.829130e-02 
2.950000e+02 -2.768919e-02 -2.776266e-02 
2.970000e+02 -2.716918e-02 -2.725644e-02 
2.990000e+02 -2.666138e-02 -2.668974e-02 
